"site","year","season","box","ring","sex"
"DAV",2016,"spring",5,"Z632032","M"
"DAV",2017,"spring",1,"S921319","M"
"DAV",2017,"spring",2,"S921624","F"
"DAV",2017,"spring",3,"S921617","F"
"DAV",2017,"spring",4,"Z632864","F"
"DAV",2017,"spring",4,"S921381","M"
"DAV",2017,"spring",5,"Z632887","F"
"DAV",2017,"spring",5,"Z632032","M"
"DAV",2017,"spring",8,"S921318","F"
"DAV",2017,"spring",8,"S921317","M"
"DAV",2018,"spring",1,"S921318","F"
"DAV",2018,"spring",3,"AHD7821","M"
"DAV",2018,"spring",4,"Z632864","F"
"DAV",2018,"spring",4,"S921381","M"
"DAV",2018,"spring",8,"AHD7322","F"
"DAV",2019,"spring",2,"AHD7776","F"
"DAV",2019,"spring",6,"ARD7232","F"
"DAV",2019,"spring",6,"AHD7775","M"
"DAV",2019,"spring",7,"AHD7821","M"
"DAV",2019,"spring",8,"ARD7733","F"
"DAV",2019,"spring",8,"AHD7821","M"
"DAV",2020,"spring",1,"ARD7733","F"
"DAV",2020,"spring",1,"AXH8122","M"
"DAV",2020,"spring",2,"AXH7566","F"
"DAV",2020,"spring",2,"AXH7100","M"
"DAV",2020,"spring",5,"AXH8134","F"
"DAV",2020,"spring",8,"AXH8119","F"
"DAV",2020,"spring",8,"AXH8120","M"
"DAV",2021,"spring",1,"ARD7733","F"
"DAV",2021,"spring",1,"AXH8122","M"
"DAV",2021,"spring",3,"AXH7566","F"
"DAV",2021,"spring",3,"AXH7100","M"
"DAV",2021,"spring",5,"AXH7124","F"
"DAV",2021,"spring",5,"AXH7125","M"
"DEL",2014,"spring",2,"Z081194","F"
"DEL",2014,"spring",2,"Z081195","M"
"DEL",2014,"spring",3,"Z081103","F"
"DEL",2014,"spring",3,"Z081102","M"
"DEL",2014,"spring",4,"Z081198","M"
"DEL",2014,"spring",5,"Z081197","F"
"DEL",2014,"spring",5,"Z081196","M"
"DEL",2015,"spring",1,"Z081282","F"
"DEL",2015,"spring",1,"Z632270","M"
"DEL",2015,"spring",3,"Z632213","F"
"DEL",2015,"spring",3,"Z081102","M"
"DEL",2015,"spring",4,"Z632342","F"
"DEL",2015,"spring",4,"Z081198","M"
"DEL",2015,"spring",5,"Z632271","F"
"DEL",2015,"spring",5,"Z081196","M"
"DEL",2015,"spring",6,"Z632335","F"
"DEL",2015,"spring",6,"Z632334","M"
"DEL",2016,"spring",1,"Z081282","F"
"DEL",2016,"spring",1,"Z632270","M"
"DEL",2016,"spring",2,"Z632891","F"
"DEL",2016,"spring",2,"Z081195","M"
"DEL",2016,"spring",3,"Z632890","F"
"DEL",2016,"spring",3,"Z081102","M"
"DEL",2016,"spring",4,"Z632885","F"
"DEL",2016,"spring",4,"Z632886","M"
"DEL",2016,"spring",5,"Z632271","F"
"DEL",2016,"spring",6,"Z632334","M"
"DEL",2017,"spring",1,"S922537","F"
"DEL",2017,"spring",1,"Z632270","M"
"DEL",2017,"spring",2,"S922054","F"
"DEL",2017,"spring",2,"Z081195","M"
"DEL",2017,"spring",3,"S922586","F"
"DEL",2017,"spring",3,"Z081102","M"
"DEL",2017,"spring",5,"S922587","F"
"DEL",2017,"spring",5,"Z081196","M"
"DEL",2017,"spring",8,"S922604","F"
"DEL",2017,"spring",8,"S922603","M"
"DEL",2018,"spring",1,"Z081282","F"
"DEL",2018,"spring",1,"Z632270","M"
"DEL",2018,"spring",3,"S922054","F"
"DEL",2018,"spring",3,"Z081102","M"
"DEL",2018,"spring",4,"AHD7029","F"
"DEL",2018,"spring",4,"AHD7030","M"
"DEL",2018,"spring",5,"AHD7028","F"
"DEL",2018,"spring",5,"Z081196","M"
"DEL",2018,"spring",6,"S922587","F"
"DEL",2018,"spring",6,"S228021","M"
"DEL",2018,"spring",7,"AHD7181","F"
"DEL",2018,"spring",7,"AHD7180","M"
"DEL",2019,"spring",1,"Z081282","F"
"DEL",2019,"spring",1,"Z632270","M"
"DEL",2019,"spring",2,"S922054","F"
"DEL",2019,"spring",2,"S921667","M"
"DEL",2019,"spring",4,"ARD7116","F"
"DEL",2019,"spring",4,"AHD7030","M"
"DEL",2019,"spring",5,"ARD7115","F"
"DEL",2019,"spring",5,"ARD7114","M"
"DEL",2019,"spring",6,"ARD7324","F"
"DEL",2019,"spring",6,"ARD7323","M"
"DEL",2019,"spring",7,"S922587","F"
"DEL",2019,"spring",7,"S228021","M"
"DEL",2020,"spring",3,"AXH9278","F"
"DEL",2020,"spring",3,"AXH9277","M"
"DEL",2020,"spring",4,"AXH7480","F"
"DEL",2020,"spring",4,"AHD7030","M"
"DEL",2020,"spring",5,"AXH7487","F"
"DEL",2020,"spring",5,"ARD7085","M"
"DEL",2020,"spring",7,"S922587","F"
"DEL",2020,"spring",7,"ARD7114","M"
"DEL",2020,"spring",8,"S921293","F"
"DEL",2020,"spring",8,"AXH9289","M"
"DEL",2021,"spring",1,"AXH9278","F"
"DEL",2021,"spring",1,"ARD7323","M"
"DEL",2021,"spring",2,"AXH7480","F"
"DEL",2021,"spring",3,"_APR7259","F"
"DEL",2021,"spring",3,"_APR7260","M"
"DEL",2021,"spring",4,"_APR7268","F"
"DEL",2021,"spring",4,"_APR7276","M"
"DEL",2021,"spring",5,"AXH7747","F"
"DEL",2021,"spring",5,"AXH7748","M"
"DLW",2014,"spring",4,"Z081857","F"
"DLW",2015,"spring",1,"Z081857","F"
"DLW",2015,"spring",1,"Z632431","M"
"DLW",2015,"spring",6,"Z632430","F"
"DLW",2015,"spring",6,"Z632431","M"
"DLW",2016,"spring",1,"Z081857","F"
"DLW",2016,"spring",1,"Z632875","M"
"DLW",2017,"spring",1,"S921628","F"
"DLW",2017,"spring",3,"Z081857","F"
"DLW",2017,"spring",3,"Z632875","M"
"DLW",2018,"spring",4,"AHD7964","F"
"DLW",2018,"spring",4,"AHD7965","M"
"DLW",2018,"spring",5,"S921628","F"
"DLW",2019,"spring",4,"S921628","F"
"DLW",2019,"spring",4,"AHD7895","M"
"DLW",2020,"spring",4,"AXH8205","F"
"DNC",2014,"spring",1,"Z081833","M"
"DNC",2015,"spring",1,"Z632939","M"
"DNC",2015,"spring",5,"Z632804","F"
"DNC",2015,"spring",5,"Z632805","M"
"DNC",2017,"spring",2,"S921249","F"
"DNC",2017,"spring",2,"S921250","M"
"DNC",2017,"spring",7,"S921248","F"
"DNC",2018,"spring",9,"AHD7743","F"
"DNC",2018,"spring",9,"AHD7742","M"
"DNC",2019,"spring",2,"ARD7082","F"
"DNC",2019,"spring",2,"ARD7081","M"
"DNC",2019,"spring",9,"ARD7056","F"
"DNC",2019,"spring",9,"ARD7055","M"
"DNC",2021,"spring",2,"AXH8640","F"
"DNC",2021,"spring",6,"AXH8935","F"
"DNC",2021,"spring",6,"AXH8936","M"
"DNM",2015,"spring",4,"Z632686","F"
"DNM",2015,"spring",4,"Z632685","M"
"DNM",2016,"spring",2,"Z632995","F"
"DNM",2016,"spring",2,"Z632994","M"
"DNM",2016,"spring",6,"Z632874","F"
"DNM",2017,"spring",3,"S921221","F"
"DNM",2017,"spring",3,"Z632994","M"
"DNM",2017,"spring",7,"S921229","F"
"DNM",2017,"spring",7,"S921228","M"
"DNM",2018,"spring",1,"S921829","F"
"DNM",2018,"spring",1,"AHD7252","M"
"DNM",2018,"spring",4,"AHD7961","F"
"DNM",2018,"spring",4,"AHD7962","M"
"DNM",2018,"spring",8,"S921229","F"
"DNM",2018,"spring",8,"S921228","M"
"DNM",2019,"spring",2,"AHD7874","F"
"DNM",2019,"spring",2,"AHD7962","M"
"DNM",2019,"spring",5,"S921829","F"
"DNM",2019,"spring",5,"S921228","M"
"DNM",2019,"spring",6,"ARD7054","F"
"DNM",2019,"spring",6,"AHD7876","M"
"DNM",2020,"spring",2,"AXH8210","F"
"DNM",2020,"spring",2,"AXH8209","M"
"DNM",2020,"spring",4,"S921829","F"
"DNM",2020,"spring",4,"S921228","M"
"DNM",2020,"spring",5,"ARD7096","F"
"DNM",2020,"spring",7,"AXH8247","F"
"DNM",2020,"spring",8,"AXH8244","F"
"DNM",2020,"spring",8,"ARD7095","M"
"DNM",2021,"spring",2,"S921228","M"
"DNM",2021,"spring",3,"AXH9912","F"
"DNM",2021,"spring",3,"S921228","M"
"DNM",2021,"spring",5,"AXH8307","F"
"DNM",2021,"spring",5,"AXH8306","M"
"DNM",2021,"spring",6,"AXH8547","F"
"DNM",2021,"spring",6,"AXH9870","M"
"DNS",2015,"spring",1,"Z632916","F"
"DNS",2015,"spring",1,"Z632917","M"
"DNS",2017,"spring",3,"S228842","F"
"DNS",2017,"spring",3,"S228717","M"
"DNS",2020,"spring",4,"ARD7082","F"
"DNS",2020,"spring",4,"AXH8092","M"
"DNS",2021,"spring",1,"AXH8659","F"
"DNS",2021,"spring",1,"AXH8658","M"
"DNS",2021,"spring",4,"ARD7082","F"
"DNS",2021,"spring",4,"AXH8305","M"
"DOR",2014,"spring",3,"Z081852","F"
"DOR",2014,"spring",3,"Z081859","M"
"DOR",2014,"spring",5,"Z081834","F"
"DOR",2014,"spring",6,"Z081836","F"
"DOR",2014,"spring",6,"Z081835","M"
"DOR",2015,"spring",1,"Z632807","F"
"DOR",2015,"spring",1,"Z081497","M"
"DOR",2015,"spring",4,"Z081834","F"
"DOR",2015,"spring",4,"Z081835","M"
"DOR",2016,"spring",2,"Z632884","M"
"DOR",2016,"spring",5,"Z081834","F"
"DOR",2017,"spring",2,"Z632884","M"
"DOR",2017,"spring",3,"S921544","F"
"DOR",2017,"spring",3,"S921543","M"
"DOR",2017,"spring",6,"Z081834","F"
"DOR",2017,"spring",6,"S922536","M"
"DOR",2018,"spring",1,"AHD7311","F"
"DOR",2018,"spring",1,"Z632884","M"
"DOR",2018,"spring",4,"Z081834","F"
"DOR",2018,"spring",4,"AHD7852","M"
"DOR",2018,"spring",6,"AHD7342","F"
"DOR",2018,"spring",6,"S922536","M"
"DOR",2019,"spring",1,"AHD7311","F"
"DOR",2019,"spring",1,"ARD6659","M"
"DOR",2019,"spring",2,"AHD7342","F"
"DOR",2019,"spring",2,"ARD6660","M"
"DOR",2019,"spring",6,"ARD7321","F"
"DOR",2020,"spring",1,"AHD7311","F"
"DOR",2020,"spring",2,"AXH8009","F"
"DOR",2020,"spring",2,"ARD6660","M"
"DOR",2020,"spring",3,"AXH8025","F"
"DOR",2020,"spring",3,"AXH7111","M"
"DOR",2020,"spring",5,"AXH9310","F"
"DOR",2020,"spring",6,"AXH9302","F"
"DOR",2020,"spring",6,"AXH7112","M"
"DOR",2021,"spring",1,"AXH8575","F"
"DOR",2021,"spring",1,"AXH8576","M"
"DOR",2021,"spring",2,"AHD7311","F"
"DOR",2021,"spring",3,"AXH8009","F"
"DOR",2021,"spring",6,"AXH9302","F"
"DOW",2017,"spring",4,"S922422","F"
"DOW",2017,"spring",4,"S922413","M"
"DOW",2017,"spring",5,"S922417","F"
"DOW",2017,"spring",5,"S922416","M"
"DOW",2017,"spring",6,"S922418","F"
"DOW",2017,"spring",6,"S922419","M"
"DOW",2017,"spring",7,"S922421","F"
"DOW",2017,"spring",7,"S922420","M"
"DOW",2017,"spring",8,"S922411","F"
"DOW",2017,"spring",8,"S922412","M"
"DOW",2018,"spring",1,"AHD7575","F"
"DOW",2018,"spring",1,"S922416","M"
"DOW",2018,"spring",2,"AHD7996","F"
"DOW",2018,"spring",2,"AHD7997","M"
"DOW",2018,"spring",3,"AHD7576","F"
"DOW",2018,"spring",3,"S922413","M"
"DOW",2018,"spring",5,"S921492","F"
"DOW",2018,"spring",5,"S921492","F"
"DOW",2018,"spring",6,"S922411","F"
"DOW",2018,"spring",6,"S922412","M"
"DOW",2018,"spring",7,"S922422","F"
"DOW",2018,"spring",7,"S922419","M"
"DOW",2018,"spring",8,"AHD7069","F"
"DOW",2018,"spring",8,"AHD7068","M"
"DOW",2019,"spring",3,"S922411","F"
"DOW",2019,"spring",3,"S922416","M"
"DOW",2019,"spring",4,"AHD7576","F"
"DOW",2019,"spring",4,"S922413","M"
"DOW",2019,"spring",5,"ARD7668","F"
"DOW",2019,"spring",5,"AHD7857","M"
"DOW",2019,"spring",6,"ARD7699","F"
"DOW",2019,"spring",6,"S921820","M"
"DOW",2019,"spring",7,"S922422","F"
"DOW",2019,"spring",7,"S922419","M"
"DOW",2019,"spring",8,"AHD7069","F"
"DOW",2019,"spring",8,"AHD7068","M"
"DOW",2020,"spring",1,"AXH9164","F"
"DOW",2020,"spring",1,"AXH7212","M"
"DOW",2020,"spring",2,"AXH8069","F"
"DOW",2020,"spring",2,"AXH7210","M"
"DOW",2020,"spring",3,"AHD7069","F"
"DOW",2020,"spring",3,"S922413","M"
"DOW",2020,"spring",5,"AXH9491","F"
"DOW",2020,"spring",5,"AXH9492","M"
"DOW",2020,"spring",6,"AXH8071","F"
"DOW",2020,"spring",6,"AHD7856","M"
"DOW",2020,"spring",7,"S922422","F"
"DOW",2020,"spring",7,"S922419","M"
"DOW",2020,"spring",8,"AXH8070","F"
"DOW",2020,"spring",8,"AHD7068","M"
"DOW",2021,"spring",1,"_APR7305","F"
"DOW",2021,"spring",1,"_APR7306","M"
"DOW",2021,"spring",3,"_APR7316","F"
"DOW",2021,"spring",3,"_APR7317","M"
"DOW",2021,"spring",4,"AHD7069","F"
"DOW",2021,"spring",4,"S922413","M"
"DOW",2021,"spring",5,"AXH8069","F"
"DOW",2021,"spring",5,"AXH9492","M"
"DOW",2021,"spring",6,"AXH8071","F"
"DOW",2021,"spring",6,"AHD7856","M"
"DOW",2021,"spring",7,"S922422","F"
"DOW",2021,"spring",7,"ARD6744","M"
"DOW",2021,"spring",8,"AXH7708","F"
"DOW",2021,"spring",8,"AHD7068","M"
"DUN",2015,"spring",4,"Z632794","F"
"DUN",2015,"spring",4,"Z632795","M"
"DUN",2015,"spring",6,"Z632287","F"
"DUN",2016,"spring",4,"Z632986","F"
"DUN",2016,"spring",4,"Z632987","M"
"DUN",2016,"spring",6,"Z632794","F"
"DUN",2016,"spring",6,"Z632988","M"
"DUN",2017,"spring",3,"S922800","F"
"DUN",2017,"spring",3,"S921218","M"
"DUN",2017,"spring",6,"Z632794","F"
"DUN",2017,"spring",6,"S922401","M"
"DUN",2017,"spring",7,"S921097","F"
"DUN",2017,"spring",7,"S921096","M"
"DUN",2018,"spring",1,"AHD7923","F"
"DUN",2018,"spring",1,"S921096","M"
"DUN",2018,"spring",4,"S921097","F"
"DUN",2018,"spring",6,"AHD7918","F"
"DUN",2018,"spring",6,"S922401","M"
"DUN",2019,"spring",2,"ARD7649","F"
"DUN",2019,"spring",2,"AHD7887","M"
"DUN",2020,"spring",4,"ARD7649","F"
"DUN",2020,"spring",4,"AHD7887","M"
"DUN",2020,"spring",5,"AXH7144","F"
"DUN",2020,"spring",5,"AXH9202","M"
"DUN",2020,"spring",6,"AXH7145","F"
"DUN",2020,"spring",8,"AXH9391","F"
"DUN",2020,"spring",8,"AXH9392","M"
"DUN",2021,"spring",1,"AXH8972","F"
"DUN",2021,"spring",5,"AXH8632","F"
"EDI",2015,"spring",2,"Z632446","F"
"EDI",2015,"spring",2,"Z632447","M"
"EDI",2015,"spring",3,"Z632448","F"
"EDI",2015,"spring",4,"Z632475","F"
"EDI",2015,"spring",4,"Z632474","M"
"EDI",2015,"spring",5,"Z632626","F"
"EDI",2015,"spring",5,"Z632627","M"
"EDI",2015,"spring",6,"Z632827","F"
"EDI",2015,"spring",6,"Z632828","M"
"EDI",2016,"spring",2,"Z632446","F"
"EDI",2016,"spring",2,"Z632447","M"
"EDI",2016,"spring",3,"Z632876","F"
"EDI",2016,"spring",3,"Z632447","M"
"EDI",2016,"spring",4,"D517348","F"
"EDI",2016,"spring",4,"Z632474","M"
"EDI",2016,"spring",5,"Z632949","F"
"EDI",2016,"spring",5,"Z632627","M"
"EDI",2016,"spring",6,"Z632827","F"
"EDI",2016,"spring",6,"Z632968","M"
"EDI",2017,"spring",1,"S922415","F"
"EDI",2017,"spring",1,"S922414","M"
"EDI",2017,"spring",2,"Z632446","F"
"EDI",2017,"spring",2,"Z632447","M"
"EDI",2017,"spring",3,"S922356","F"
"EDI",2017,"spring",3,"S922355","M"
"EDI",2017,"spring",5,"Z632827","F"
"EDI",2017,"spring",5,"Z632627","M"
"EDI",2017,"spring",6,"S229242","F"
"EDI",2017,"spring",6,"S229241","M"
"EDI",2017,"spring",8,"S922813","F"
"EDI",2017,"spring",8,"S922814","M"
"EDI",2018,"spring",1,"S921907","F"
"EDI",2018,"spring",1,"S922414","M"
"EDI",2018,"spring",2,"Z632446","F"
"EDI",2018,"spring",2,"Z632447","M"
"EDI",2018,"spring",3,"S922356","F"
"EDI",2018,"spring",3,"S922355","M"
"EDI",2018,"spring",4,"S229242","F"
"EDI",2018,"spring",4,"S229241","M"
"EDI",2018,"spring",5,"Z632827","F"
"EDI",2018,"spring",5,"Z632627","M"
"EDI",2018,"spring",6,"S921154","F"
"EDI",2018,"spring",6,"AHD7542","M"
"EDI",2018,"spring",8,"S922813","F"
"EDI",2018,"spring",8,"S921936","M"
"EDI",2019,"spring",1,"S921907","F"
"EDI",2019,"spring",1,"ARD7683","M"
"EDI",2019,"spring",2,"Z632446","F"
"EDI",2019,"spring",2,"Z632447","M"
"EDI",2019,"spring",3,"S922356","F"
"EDI",2019,"spring",3,"S922355","M"
"EDI",2019,"spring",4,"S229242","F"
"EDI",2019,"spring",4,"S229241","M"
"EDI",2019,"spring",5,"AHD7989","F"
"EDI",2019,"spring",5,"Z632627","M"
"EDI",2019,"spring",6,"ARD6771","F"
"EDI",2019,"spring",6,"S922814","M"
"EDI",2019,"spring",7,"ARD6725","F"
"EDI",2019,"spring",7,"ARD6724","M"
"EDI",2019,"spring",8,"S922813","F"
"EDI",2019,"spring",8,"AHD7988","M"
"EDI",2020,"spring",1,"S921907","F"
"EDI",2020,"spring",1,"ARD7683","M"
"EDI",2020,"spring",2,"AXH7017","F"
"EDI",2020,"spring",3,"S922356","F"
"EDI",2020,"spring",3,"S922355","M"
"EDI",2020,"spring",4,"AXH7018","F"
"EDI",2020,"spring",4,"S229241","M"
"EDI",2020,"spring",5,"AXH7405","F"
"EDI",2020,"spring",5,"AXH7406","M"
"EDI",2020,"spring",6,"ARD6771","F"
"EDI",2020,"spring",6,"AXH7407","M"
"EDI",2020,"spring",7,"AXH8060","F"
"EDI",2020,"spring",7,"AXH8061","M"
"EDI",2020,"spring",8,"AXH7286","F"
"EDI",2020,"spring",8,"AXH7287","M"
"EDI",2021,"spring",1,"S921907","F"
"EDI",2021,"spring",1,"ARD7683","M"
"EDI",2021,"spring",2,"AXH7842","F"
"EDI",2021,"spring",2,"AXH7841","M"
"EDI",2021,"spring",3,"AXH7805","F"
"EDI",2021,"spring",3,"S922355","M"
"EDI",2021,"spring",5,"AXH7843","F"
"EDI",2021,"spring",5,"AXH7406","M"
"EDI",2021,"spring",6,"AXH7798","F"
"EDI",2021,"spring",7,"AXH7807","F"
"EDI",2021,"spring",7,"AXH7806","M"
"EDI",2021,"spring",8,"AXH7808","F"
"EDI",2021,"spring",8,"AXH7809","M"
"FOF",2014,"spring",1,"Z081142","F"
"FOF",2014,"spring",2,"Z081712","F"
"FOF",2014,"spring",2,"Z081713","M"
"FOF",2014,"spring",3,"Z081138","F"
"FOF",2014,"spring",3,"Z081139","M"
"FOF",2014,"spring",4,"Z081714","F"
"FOF",2014,"spring",5,"Z081141","F"
"FOF",2014,"spring",5,"Z081140","M"
"FOF",2014,"spring",6,"Z081040","F"
"FOF",2014,"spring",6,"Z081039","M"
"FOF",2015,"spring",1,"Z632409","F"
"FOF",2015,"spring",1,"Z632410","M"
"FOF",2015,"spring",3,"Z632451","F"
"FOF",2015,"spring",3,"Z081139","M"
"FOF",2015,"spring",4,"Z632628","F"
"FOF",2015,"spring",5,"Z632452","F"
"FOF",2015,"spring",5,"Z081140","M"
"FOF",2015,"spring",6,"Z632481","F"
"FOF",2015,"spring",6,"Z632482","M"
"FOF",2016,"spring",1,"Z632850","F"
"FOF",2016,"spring",1,"Z081936","M"
"FOF",2016,"spring",2,"Z632962","F"
"FOF",2016,"spring",2,"Z081713","M"
"FOF",2016,"spring",3,"Z632957","F"
"FOF",2016,"spring",3,"Z081139","M"
"FOF",2016,"spring",4,"Z632956","F"
"FOF",2016,"spring",4,"Z632386","M"
"FOF",2016,"spring",5,"Z632383","F"
"FOF",2016,"spring",6,"Z632955","F"
"FOF",2016,"spring",6,"Z632410","M"
"FOF",2017,"spring",1,"S229257","F"
"FOF",2017,"spring",1,"Z081936","M"
"FOF",2017,"spring",2,"Z632957","F"
"FOF",2017,"spring",3,"S921098","F"
"FOF",2017,"spring",3,"S228037","M"
"FOF",2017,"spring",5,"S229085","F"
"FOF",2017,"spring",5,"Z632386","M"
"FOF",2017,"spring",6,"S229258","F"
"FOF",2017,"spring",6,"S229259","M"
"FOF",2017,"spring",7,"Z632956","F"
"FOF",2017,"spring",7,"S229136","M"
"FOF",2017,"spring",8,"S229076","F"
"FOF",2017,"spring",8,"S229075","M"
"FOF",2018,"spring",1,"S921927","F"
"FOF",2018,"spring",1,"S229053","M"
"FOF",2018,"spring",2,"Z632957","F"
"FOF",2018,"spring",2,"S229090","M"
"FOF",2018,"spring",3,"AHD7524","F"
"FOF",2018,"spring",3,"AHD7523","M"
"FOF",2018,"spring",4,"AHD7525","F"
"FOF",2018,"spring",4,"AHD7526","M"
"FOF",2018,"spring",5,"AHD7573","F"
"FOF",2018,"spring",5,"Z632386","M"
"FOF",2018,"spring",6,"AHD7574","F"
"FOF",2018,"spring",6,"AHD7527","M"
"FOF",2018,"spring",6,"S229086","M"
"FOF",2019,"spring",1,"AHD7853","F"
"FOF",2019,"spring",1,"S229053","M"
"FOF",2019,"spring",2,"ARD6603","F"
"FOF",2019,"spring",2,"ARD6602","M"
"FOF",2019,"spring",3,"ARD6604","F"
"FOF",2019,"spring",3,"ARD6605","M"
"FOF",2019,"spring",4,"ARD6606","F"
"FOF",2019,"spring",4,"Z632386","M"
"FOF",2019,"spring",5,"ARD6611","F"
"FOF",2019,"spring",5,"ARD6612","M"
"FOF",2019,"spring",6,"ARD6402","F"
"FOF",2019,"spring",6,"AHD7527","M"
"FOF",2019,"spring",7,"ARD6401","F"
"FOF",2019,"spring",7,"S229136","M"
"FOF",2019,"spring",8,"ARD6609","F"
"FOF",2019,"spring",8,"ARD6610","M"
"FOF",2020,"spring",1,"ARD7523","F"
"FOF",2020,"spring",1,"ARD6602","M"
"FOF",2020,"spring",2,"AXH8117","F"
"FOF",2020,"spring",2,"AXH9376","M"
"FOF",2020,"spring",3,"ARD7524","F"
"FOF",2020,"spring",3,"AXH7207","M"
"FOF",2020,"spring",4,"ARD6606","F"
"FOF",2020,"spring",4,"ARD6605","M"
"FOF",2020,"spring",5,"AXH9218","F"
"FOF",2020,"spring",5,"ARD6612","M"
"FOF",2020,"spring",6,"ARD7500","F"
"FOF",2020,"spring",6,"ARD6074","M"
"FOF",2020,"spring",7,"AXH9186","F"
"FOF",2020,"spring",7,"S229136","M"
"FOF",2020,"spring",8,"AXH9377","F"
"FOF",2020,"spring",8,"AXH9378","M"
"FOF",2021,"spring",1,"AXH7899","F"
"FOF",2021,"spring",1,"AXH7893","M"
"FOF",2021,"spring",3,"ARD7524","F"
"FOF",2021,"spring",3,"AXH7207","M"
"FOF",2021,"spring",4,"ARD6606","F"
"FOF",2021,"spring",4,"ARD6605","M"
"FOF",2021,"spring",6,"AXH7900","F"
"FOF",2021,"spring",6,"ARD6074","M"
"FOF",2021,"spring",7,"AXH9186","F"
"FOF",2021,"spring",7,"S229136","M"
"FOF",2021,"spring",8,"AXH7823","F"
"FOF",2021,"spring",8,"AXH9378","M"
"FOU",2014,"spring",1,"Z081099","F"
"FOU",2014,"spring",1,"Z081098","M"
"FOU",2014,"spring",2,"Z081101","F"
"FOU",2014,"spring",2,"Z081100","M"
"FOU",2014,"spring",5,"Z081183","F"
"FOU",2014,"spring",5,"Z081184","M"
"FOU",2015,"spring",3,"Z081257","M"
"FOU",2015,"spring",4,"Z632210","M"
"FOU",2015,"spring",6,"Z632212","F"
"FOU",2015,"spring",6,"Z632211","M"
"FOU",2016,"spring",1,"Z081098","M"
"FOU",2016,"spring",2,"Z081257","M"
"FOU",2016,"spring",3,"Z632865","F"
"FOU",2016,"spring",3,"Z632854","M"
"FOU",2016,"spring",5,"Z632882","F"
"FOU",2017,"spring",1,"S922017","F"
"FOU",2017,"spring",1,"Z081098","M"
"FOU",2017,"spring",3,"Z081252","M"
"FOU",2017,"spring",4,"S922516","F"
"FOU",2017,"spring",4,"Z081257","M"
"FOU",2017,"spring",5,"S922098","M"
"FOU",2017,"spring",6,"S922097","F"
"FOU",2018,"spring",1,"S921859","F"
"FOU",2018,"spring",1,"Z081252","M"
"FOU",2018,"spring",2,"AXB5093","F"
"FOU",2018,"spring",2,"AHD7310","M"
"FOU",2018,"spring",4,"S922918","F"
"FOU",2018,"spring",4,"S922917","M"
"FOU",2018,"spring",7,"S921799","M"
"FOU",2019,"spring",2,"ARD7166","F"
"FOU",2019,"spring",2,"AHD7793","M"
"FOU",2019,"spring",3,"ARD6250","F"
"FOU",2019,"spring",3,"ARD6251","M"
"FOU",2019,"spring",5,"ARD6657","F"
"FOU",2019,"spring",5,"ARD6658","M"
"FOU",2019,"spring",8,"ARD7234","F"
"FOU",2019,"spring",8,"ARD7233","M"
"FOU",2020,"spring",3,"ARD6250","F"
"FOU",2020,"spring",3,"AXH7472","M"
"FOU",2020,"spring",5,"ARD6658","M"
"FOU",2020,"spring",6,"AXH9256","F"
"FOU",2020,"spring",8,"ARD6657","F"
"FOU",2021,"spring",4,"ARD6250","F"
"FOU",2021,"spring",4,"_APR7242","M"
"FOU",2021,"spring",5,"AXH7763","M"
"FOU",2021,"spring",6,"AXH8617","F"
"FOU",2021,"spring",8,"AXH8560","F"
"FSH",2014,"spring",3,"Z081816","F"
"FSH",2014,"spring",5,"Z081616","F"
"FSH",2014,"spring",5,"Z081615","M"
"FSH",2015,"spring",2,"Z632353","F"
"FSH",2015,"spring",2,"Z632352","M"
"FSH",2015,"spring",3,"Z632914","F"
"FSH",2015,"spring",3,"Z632915","M"
"FSH",2015,"spring",4,"Z632283","F"
"FSH",2015,"spring",5,"Z081616","F"
"FSH",2015,"spring",6,"Z081615","M"
"FSH",2016,"spring",3,"Z632900","M"
"FSH",2016,"spring",5,"Z632977","F"
"FSH",2016,"spring",5,"Z632978","M"
"FSH",2017,"spring",2,"S921621","F"
"FSH",2017,"spring",2,"Z632900","M"
"FSH",2017,"spring",3,"S921348","F"
"FSH",2017,"spring",3,"S921347","M"
"FSH",2017,"spring",4,"Z632977","F"
"FSH",2017,"spring",4,"S921627","M"
"FSH",2017,"spring",5,"S921557","F"
"FSH",2017,"spring",5,"Z632978","M"
"FSH",2017,"spring",6,"S921578","F"
"FSH",2017,"spring",6,"S921577","M"
"FSH",2018,"spring",2,"S922957","F"
"FSH",2018,"spring",2,"Z632900","M"
"FSH",2018,"spring",3,"AHD7975","F"
"FSH",2018,"spring",3,"AHD7976","M"
"FSH",2018,"spring",5,"AHD7166","F"
"FSH",2018,"spring",5,"AHD7165","M"
"FSH",2018,"spring",8,"Z632977","F"
"FSH",2018,"spring",8,"AHD7038","M"
"FSH",2019,"spring",1,"ARD7756","F"
"FSH",2019,"spring",1,"ARD7755","M"
"FSH",2019,"spring",2,"ARD7794","F"
"FSH",2019,"spring",2,"ARD7793","M"
"FSH",2019,"spring",3,"S922957","F"
"FSH",2019,"spring",3,"Z632900","M"
"FSH",2019,"spring",4,"ARD7382","F"
"FSH",2019,"spring",4,"AHD7759","M"
"FSH",2019,"spring",5,"ARD7256","F"
"FSH",2019,"spring",6,"S921578","F"
"FSH",2019,"spring",6,"S921577","M"
